vertex count,edge count,wing count,junction count,supply count,exit count,supply cap,budget used,budget,budget percent,value collected,value total,seed,op count
300,594,3,4,50,2,5,4132,4687,60,124,156,223,453853
400,792,4,6,50,2,5,4860,5972,35,98,150,224,496062
400,792,4,6,50,2,5,8424,10237,60,122,150,224,658560
200,396,2,2,50,2,5,2443,2896,35,80,153,225,305947
200,396,2,2,50,2,5,4125,4965,60,110,153,225,407084
300,594,3,4,50,2,5,4056,4724,35,89,140,226,419909
300,594,3,4,50,2,5,6598,8098,60,110,140,226,561989
400,792,4,6,50,2,5,4977,5779,35,92,154,227,556062
400,792,4,6,50,2,5,7966,9906,60,114,154,227,682979
200,396,2,2,50,2,5,2226,2693,35,92,163,228,278149
200,396,2,2,50,2,5,3849,4616,60,123,163,228,367917
300,594,3,4,50,2,5,2451,2962,35,80,144,229,318861
300,594,3,4,50,2,5,4206,5077,60,104,144,229,427763
400,792,4,6,50,2,5,4749,5703,35,93,154,230,449769
400,792,4,6,50,2,5,8151,9776,60,117,154,230,574908
200,396,2,2,50,2,5,3250,4057,35,93,153,231,358737
200,396,2,2,50,2,5,5774,6955,60,120,153,231,519222
300,594,3,4,50,2,5,7295,8719,35,78,137,232,532182
300,594,3,4,50,2,5,12203,14946,60,104,137,232,777324
400,792,4,6,50,2,5,5753,6914,35,83,151,233,491818
400,792,4,6,50,2,5,9922,11852,60,108,151,233,712340
200,396,2,2,50,2,5,2590,3143,35,82,154,234,322194
200,396,2,2,50,2,5,4483,5389,60,113,154,234,433658
300,594,3,4,50,2,5,5435,6521,35,80,159,235,454676
300,594,3,4,50,2,5,9092,11179,60,108,159,235,604979
400,792,4,6,50,2,5,6996,8282,35,69,136,236,560720
400,792,4,6,50,2,5,11927,14197,60,95,136,236,758608
200,396,2,2,50,2,5,2546,2876,35,93,156,237,305697
200,396,2,2,50,2,5,4196,4931,60,119,156,237,385685
300,594,3,4,50,2,5,5136,6420,35,74,142,238,435278
300,594,3,4,50,2,5,9083,11005,60,102,142,238,636605
400,792,4,6,50,2,5,4319,5102,35,77,153,239,436719
400,792,4,6,50,2,5,7395,8746,60,110,153,239,584370
200,396,2,2,50,2,5,2357,2868,35,81,139,240,269193
200,396,2,2,50,2,5,4001,4916,60,100,139,240,368950
300,594,3,4,50,2,5,2806,3411,35,85,144,241,341724
300,594,3,4,50,2,5,4625,5848,60,111,144,241,435933
400,792,4,6,50,2,5,7787,9522,35,82,158,242,751990
400,792,4,6,50,2,5,13341,16323,60,114,158,242,1138026
200,396,2,2,50,2,5,3120,3578,35,95,168,243,349334
200,396,2,2,50,2,5,5210,6134,60,124,168,243,456281
300,594,3,4,50,2,5,3622,4393,35,96,143,244,386158
300,594,3,4,50,2,5,6177,7531,60,117,143,244,531476
400,792,4,6,50,2,5,6217,7560,35,83,151,245,467156
400,792,4,6,50,2,5,10799,12961,60,110,151,245,625001
200,396,2,2,50,2,5,2944,3440,35,85,141,246,333446
200,396,2,2,50,2,5,4915,5897,60,108,141,246,442107
300,594,3,4,50,2,5,5387,6454,35,88,154,247,518646
300,594,3,4,50,2,5,9155,11065,60,114,154,247,692194
400,792,4,6,50,2,5,4188,4897,35,77,143,248,431157
400,792,4,6,50,2,5,7189,8394,60,106,143,248,566602
200,396,2,2,50,2,5,2538,3020,35,92,149,249,307868
200,396,2,2,50,2,5,4378,5177,60,116,149,249,432907
300,594,3,4,50,2,5,3183,4056,35,74,138,250,332711
300,594,3,4,50,2,5,5725,6953,60,97,138,250,423348
400,792,4,6,50,2,5,7021,7626,35,89,153,251,590741
400,792,4,6,50,2,5,10814,13073,60,114,153,251,742425
200,396,2,2,50,2,5,3078,3654,35,96,160,252,349324
200,396,2,2,50,2,5,5122,6263,60,124,160,252,459846
300,594,3,4,50,2,5,5260,6318,35,86,149,253,505515
300,594,3,4,50,2,5,9151,10830,60,107,149,253,700875
400,792,4,6,50,2,5,5788,6794,35,93,150,254,484724
400,792,4,6,50,2,5,10104,11646,60,116,150,254,638186
200,396,2,2,50,2,5,2203,2490,35,81,145,255,297395
200,396,2,2,50,2,5,3701,4268,60,108,145,255,368429
300,594,3,4,50,2,5,3480,4089,35,93,157,256,373252
300,594,3,4,50,2,5,5657,7009,60,118,157,256,479696
400,792,4,6,50,2,5,6352,7504,35,98,154,257,602465
400,792,4,6,50,2,5,10471,12863,60,119,154,257,822320
200,396,2,2,50,2,5,2363,2852,35,83,135,258,305875
200,396,2,2,50,2,5,4162,4889,60,105,135,258,410352
300,594,3,4,50,2,5,4574,5617,35,98,166,259,458129
300,594,3,4,50,2,5,7655,9629,60,123,166,259,559916
400,792,4,6,50,2,5,5330,6276,35,87,145,260,503842
400,792,4,6,50,2,5,8999,10759,60,108,145,260,680012
200,396,2,2,50,2,5,2699,3185,35,81,145,261,313532
200,396,2,2,50,2,5,4706,5460,60,106,145,261,418983
300,594,3,4,50,2,5,1943,2288,35,85,148,262,249638
300,594,3,4,50,2,5,3405,3922,60,114,148,262,341431
400,792,4,6,50,2,5,7909,9728,35,88,160,263,542180
400,792,4,6,50,2,5,13441,16676,60,118,160,263,763734
200,396,2,2,50,2,5,2392,2889,35,94,162,264,310566
200,396,2,2,50,2,5,4132,4952,60,125,162,264,425641
300,594,3,4,50,2,5,3983,4965,35,86,147,265,379763
300,594,3,4,50,2,5,6895,8512,60,110,147,265,562227
400,792,4,6,50,2,5,3969,4618,35,94,145,266,412798
400,792,4,6,50,2,5,6578,7916,60,118,145,266,547093
200,396,2,2,50,2,5,2696,3303,35,76,155,267,345766
200,396,2,2,50,2,5,4738,5662,60,109,155,267,482415
300,594,3,4,50,2,5,4328,5182,35,105,162,268,472013
300,594,3,4,50,2,5,7513,8884,60,130,162,268,632195
400,792,4,6,50,2,5,4930,5558,35,90,155,269,481356
400,792,4,6,50,2,5,8424,9529,60,116,155,269,634055
200,396,2,2,50,2,5,2276,2659,35,91,139,270,275928
200,396,2,2,50,2,5,3984,4558,60,113,139,270,377027
300,594,3,4,50,2,5,4666,5840,35,94,151,271,465506
300,594,3,4,50,2,5,8149,10012,60,117,151,271,651876
400,792,4,6,50,2,5,5959,7200,35,68,141,272,478641
400,792,4,6,50,2,5,10256,12342,60,97,141,272,657823
200,396,2,2,50,2,5,2246,2669,35,63,117,273,274021
200,396,2,2,50,2,5,3818,4576,60,84,117,273,353088
300,594,3,4,50,2,5,2170,2563,35,93,163,274,315079
300,594,3,4,50,2,5,3749,4394,60,125,163,274,416763
400,792,4,6,50,2,5,5389,6486,35,93,142,275,517201
400,792,4,6,50,2,5,8948,11118,60,111,142,275,662819
200,396,2,2,50,2,5,2905,3378,35,84,145,276,326432
200,396,2,2,50,2,5,4770,5790,60,111,145,276,421535
300,594,3,4,50,2,5,4076,4655,35,75,146,277,361545
300,594,3,4,50,2,5,6660,7981,60,105,146,277,444769
400,792,4,6,50,2,5,4445,5331,35,92,140,278,463265
400,792,4,6,50,2,5,7888,9138,60,111,140,278,618349
200,396,2,2,50,2,5,3250,3712,35,82,148,279,354061
200,396,2,2,50,2,5,5389,6364,60,108,148,279,480333
300,594,3,4,50,2,5,4005,4755,35,84,157,280,402910
300,594,3,4,50,2,5,6972,8152,60,115,157,280,529082
400,792,4,6,50,2,5,4324,5299,35,84,144,281,412654
400,792,4,6,50,2,5,7424,9084,60,109,144,281,560611
200,396,2,2,50,2,5,2469,3009,35,80,151,282,315958
200,396,2,2,50,2,5,4408,5159,60,111,151,282,456089
300,594,3,4,50,2,5,4759,5920,35,75,147,283,491026
300,594,3,4,50,2,5,8326,10149,60,104,147,283,667265
400,792,4,6,50,2,5,5317,6374,35,77,144,284,519045
400,792,4,6,50,2,5,8857,10927,60,102,144,284,676218
200,396,2,2,50,2,5,2599,3070,35,84,155,285,329394
200,396,2,2,50,2,5,4501,5263,60,110,155,285,448447
300,594,3,4,50,2,5,4326,5395,35,84,162,286,352076
300,594,3,4,50,2,5,7655,9248,60,110,162,286,458047
400,792,4,6,50,2,5,6286,7306,35,84,145,287,525317
400,792,4,6,50,2,5,10240,12524,60,109,145,287,671886
200,396,2,2,50,2,5,2894,3342,35,90,159,288,323896
200,396,2,2,50,2,5,4863,5729,60,118,159,288,425037
300,594,3,4,50,2,5,4469,5333,35,78,144,289,392355
300,594,3,4,50,2,5,7504,9142,60,103,144,289,519341
400,792,4,6,50,2,5,2903,3389,35,87,142,290,345100
400,792,4,6,50,2,5,4924,5810,60,112,142,290,445013
200,396,2,2,50,2,5,3694,4159,35,92,157,291,450271
200,396,2,2,50,2,5,6268,7129,60,120,157,291,619319
300,594,3,4,50,2,5,2337,2541,35,84,149,292,328472
300,594,3,4,50,2,5,3761,4356,60,113,149,292,417010
400,792,4,6,50,2,5,3945,4626,35,91,146,293,372873
400,792,4,6,50,2,5,6730,7931,60,114,146,293,486261
200,396,2,2,50,2,5,2783,3116,35,78,146,294,307556
200,396,2,2,50,2,5,4809,5341,60,108,146,294,430961
300,594,3,4,50,2,5,6341,7792,35,80,153,295,500865
300,594,3,4,50,2,5,11090,13358,60,112,153,295,721076
400,792,4,6,50,2,5,3704,4277,35,99,158,296,375471
400,792,4,6,50,2,5,6039,7332,60,125,158,296,505309
200,396,2,2,50,2,5,2858,3427,35,97,162,297,348233
200,396,2,2,50,2,5,4778,5874,60,119,162,297,489710
300,594,3,4,50,2,5,6972,8447,35,76,146,298,604454
300,594,3,4,50,2,5,11709,14480,60,104,146,298,826161
400,792,4,6,50,2,5,4521,5219,35,68,130,299,442167
400,792,4,6,50,2,5,7672,8947,60,92,130,299,581837
200,396,2,2,50,2,5,2123,2538,35,84,152,300,302100
200,396,2,2,50,2,5,3690,4350,60,113,152,300,402668
300,594,3,4,50,2,5,3506,4082,35,111,167,301,378793
300,594,3,4,50,2,5,5799,6998,60,134,167,301,460017
400,792,4,6,50,2,5,6305,7748,35,80,162,302,532153
400,792,4,6,50,2,5,10847,13282,60,113,162,302,680654
200,396,2,2,50,2,5,1887,2150,35,88,146,303,252364
200,396,2,2,50,2,5,3126,3685,60,113,146,303,326762
300,594,3,4,50,2,5,2699,3141,35,82,126,304,343182
300,594,3,4,50,2,5,4510,5384,60,103,126,304,433283
400,792,4,6,50,2,5,6536,8002,35,82,136,305,537070
400,792,4,6,50,2,5,11137,13718,60,102,136,305,713746
200,396,2,2,50,2,5,2929,3427,35,104,158,306,340795
200,396,2,2,50,2,5,4995,5875,60,128,158,306,448610
300,594,3,4,50,2,5,2455,2950,35,88,151,307,303782
300,594,3,4,50,2,5,4188,5057,60,113,151,307,444164
400,792,4,6,50,2,5,7508,8658,35,88,151,308,505491
400,792,4,6,50,2,5,13127,14843,60,113,151,308,719114
200,396,2,2,50,2,5,2350,2679,35,84,156,309,313312
200,396,2,2,50,2,5,3882,4593,60,113,156,309,393123
300,594,3,4,50,2,5,5847,7125,35,63,135,310,435791
300,594,3,4,50,2,5,10217,12214,60,91,135,310,650889
400,792,4,6,50,2,5,4758,5458,35,85,155,311,456747
400,792,4,6,50,2,5,7764,9357,60,115,155,311,590470
200,396,2,2,50,2,5,2370,2940,35,70,129,312,307372
200,396,2,2,50,2,5,4160,5039,60,94,129,312,414399
300,594,3,4,50,2,5,2132,2513,35,87,160,313,305333
300,594,3,4,50,2,5,3676,4308,60,115,160,313,407768
400,792,4,6,50,2,5,4526,5267,35,85,148,314,427957
400,792,4,6,50,2,5,7440,9029,60,110,148,314,558779
200,396,2,2,50,2,5,2484,2922,35,90,147,315,279276
200,396,2,2,50,2,5,4091,5009,60,114,147,315,362343
300,594,3,4,50,2,5,4974,5933,35,79,147,316,460736
300,594,3,4,50,2,5,8887,10171,60,106,147,316,722270
400,792,4,6,50,2,5,7932,9892,35,86,161,317,605813
400,792,4,6,50,2,5,13981,16958,60,117,161,317,848425
200,396,2,2,50,2,5,2218,2684,35,83,153,318,282925
200,396,2,2,50,2,5,3854,4601,60,111,153,318,388531
300,594,3,4,50,2,5,3704,4381,35,111,183,319,421441
300,594,3,4,50,2,5,6085,7510,60,138,183,319,513485
400,792,4,6,50,2,5,7340,8551,35,79,145,320,687498
400,792,4,6,50,2,5,12208,14658,60,105,145,320,935157
200,396,2,2,50,2,5,2627,3021,35,79,163,321,346897
200,396,2,2,50,2,5,4413,5179,60,111,163,321,480589
300,594,3,4,50,2,5,4763,5581,35,73,145,322,436173
300,594,3,4,50,2,5,7938,9568,60,106,145,322,597581
400,792,4,6,50,2,5,5698,6763,35,83,156,323,500934
400,792,4,6,50,2,5,9696,11594,60,111,156,323,746599
200,396,2,2,50,2,5,2622,3059,35,108,179,324,336204
200,396,2,2,50,2,5,4412,5245,60,140,179,324,441451
300,594,3,4,50,2,5,2932,3535,35,88,144,325,319019
300,594,3,4,50,2,5,4960,6059,60,119,144,325,453956
400,792,4,6,50,2,5,5589,6556,35,98,150,326,475828
400,792,4,6,50,2,5,9138,11239,60,121,150,326,681667
200,396,2,2,50,2,5,2623,3120,35,90,159,327,325258
200,396,2,2,50,2,5,4578,5348,60,121,159,327,470548
300,594,3,4,50,2,5,5222,6169,35,76,144,328,480607
300,594,3,4,50,2,5,9046,10575,60,102,144,328,639771
400,792,4,6,50,2,5,2748,3080,35,83,138,329,324194
400,792,4,6,50,2,5,4728,5280,60,107,138,329,422277
200,396,2,2,50,2,5,2519,2879,35,97,153,330,290436
200,396,2,2,50,2,5,4142,4936,60,122,153,330,366257
300,594,3,4,50,2,5,1990,2329,35,85,152,331,287552
300,594,3,4,50,2,5,3445,3992,60,114,152,331,398442
400,792,4,6,50,2,5,7490,8980,35,87,148,332,656419
400,792,4,6,50,2,5,12706,15395,60,108,148,332,980622
200,396,2,2,50,2,5,2836,3336,35,93,162,333,345153
200,396,2,2,50,2,5,4715,5719,60,122,162,333,446169
300,594,3,4,50,2,5,5661,6989,35,77,162,334,494113
300,594,3,4,50,2,5,9686,11981,60,105,162,334,677150
400,792,4,6,50,2,5,7124,8102,35,113,160,335,611865
400,792,4,6,50,2,5,11666,13889,60,133,160,335,774830
200,396,2,2,50,2,5,2744,3276,35,89,152,336,318533
200,396,2,2,50,2,5,4853,5617,60,119,152,336,457049
300,594,3,4,50,2,5,3778,4465,35,103,167,337,435190
300,594,3,4,50,2,5,6680,7655,60,131,167,337,572433
400,792,4,6,50,2,5,5404,6530,35,88,149,338,542547
400,792,4,6,50,2,5,9574,11195,60,116,149,338,815426
200,396,2,2,50,2,5,2795,3282,35,69,125,339,303169
200,396,2,2,50,2,5,4770,5627,60,89,125,339,393652
300,594,3,4,50,2,5,2136,2542,35,86,167,340,278677
300,594,3,4,50,2,5,3611,4358,60,120,167,340,352472
400,792,4,6,50,2,5,6333,7305,35,83,131,341,576676
400,792,4,6,50,2,5,10969,12522,60,107,131,341,794409
200,396,2,2,50,2,5,2494,2940,35,106,167,342,326622
200,396,2,2,50,2,5,4322,5041,60,129,167,342,423206
300,594,3,4,50,2,5,5419,6715,35,91,166,343,447199
300,594,3,4,50,2,5,9350,11512,60,118,166,343,619952
400,792,4,6,50,2,5,6686,8416,35,74,156,344,605503
400,792,4,6,50,2,5,12059,14428,60,103,156,344,943680
200,396,2,2,50,2,5,2063,2461,35,80,145,345,287914
200,396,2,2,50,2,5,3556,4218,60,106,145,345,361758
300,594,3,4,50,2,5,4921,6099,35,80,157,346,448457
300,594,3,4,50,2,5,8531,10456,60,105,157,346,613793
400,792,4,6,50,2,5,6975,8045,35,79,141,347,623805
400,792,4,6,50,2,5,11724,13792,60,103,141,347,900273
200,396,2,2,50,2,5,2306,2639,35,89,166,348,287826
200,396,2,2,50,2,5,4013,4523,60,120,166,348,390981
300,594,3,4,50,2,5,1965,2360,35,86,146,349,272327
300,594,3,4,50,2,5,3498,4045,60,115,146,349,360952
400,792,4,6,50,2,5,7464,8993,35,78,157,350,542353
400,792,4,6,50,2,5,12631,15416,60,109,157,350,777031
200,396,2,2,50,2,5,2396,2801,35,87,159,351,283510
200,396,2,2,50,2,5,4041,4802,60,116,159,351,395462
300,594,3,4,50,2,5,3710,4415,35,79,138,352,374466
300,594,3,4,50,2,5,6128,7568,60,104,138,352,483442
400,792,4,6,50,2,5,4772,5420,35,99,148,353,470140
400,792,4,6,50,2,5,7727,9292,60,126,148,353,593796
200,396,2,2,50,2,5,3106,3584,35,87,144,354,385143
200,396,2,2,50,2,5,5134,6144,60,114,144,354,494224
300,594,3,4,50,2,5,4397,5097,35,100,163,355,485152
300,594,3,4,50,2,5,7451,8737,60,124,163,355,595639
400,792,4,6,50,2,5,7398,9069,35,79,164,356,633291
400,792,4,6,50,2,5,12264,15546,60,111,164,356,865179
200,396,2,2,50,2,5,3152,3821,35,79,147,357,394595
200,396,2,2,50,2,5,5369,6550,60,106,147,357,501811
300,594,3,4,50,2,5,2626,3099,35,77,144,358,331563
300,594,3,4,50,2,5,4451,5312,60,104,144,358,460509
400,792,4,6,50,2,5,4438,4793,35,107,164,359,516544
400,792,4,6,50,2,5,7139,8216,60,131,164,359,608791
200,396,2,2,50,2,5,2363,2834,35,91,157,360,280718
200,396,2,2,50,2,5,4199,4859,60,120,157,360,387470
300,594,3,4,50,2,5,2724,3378,35,90,141,361,325216
300,594,3,4,50,2,5,4910,5791,60,108,141,361,437713
400,792,4,6,50,2,5,6115,7259,35,84,136,362,511671
400,792,4,6,50,2,5,10874,12445,60,105,136,362,723782
200,396,2,2,50,2,5,2985,3585,35,70,120,363,354772
200,396,2,2,50,2,5,5128,6146,60,88,120,363,486665
300,594,3,4,50,2,5,4214,4814,35,71,151,364,341938
300,594,3,4,50,2,5,7003,8252,60,105,151,364,436346
400,792,4,6,50,2,5,8431,10372,35,81,162,365,635922
400,792,4,6,50,2,5,14523,17780,60,113,162,365,940456
200,396,2,2,50,2,5,2892,3309,35,91,169,366,353083
200,396,2,2,50,2,5,4826,5672,60,123,169,366,469337
300,594,3,4,50,2,5,2450,2981,35,82,151,367,310604
300,594,3,4,50,2,5,4236,5111,60,111,151,367,417339
400,792,4,6,50,2,5,5068,5864,35,95,151,368,467236
400,792,4,6,50,2,5,8725,10052,60,117,151,368,611781
200,396,2,2,50,2,5,2201,2559,35,91,149,369,297280
200,396,2,2,50,2,5,3742,4387,60,115,149,369,381137
300,594,3,4,50,2,5,2604,3238,35,75,146,370,309935
300,594,3,4,50,2,5,4599,5551,60,103,146,370,436125
400,792,4,6,50,2,5,5229,6015,35,101,166,371,518652
400,792,4,6,50,2,5,8610,10311,60,127,166,371,651689
200,396,2,2,50,2,5,2644,3101,35,86,157,372,334090
200,396,2,2,50,2,5,4480,5317,60,114,157,372,454811
300,594,3,4,50,2,5,5191,6090,35,86,149,373,474185
300,594,3,4,50,2,5,8657,10439,60,110,149,373,606881
400,792,4,6,50,2,5,6187,7114,35,101,152,374,588590
400,792,4,6,50,2,5,10363,12195,60,124,152,374,828848
200,396,2,2,50,2,5,2349,2814,35,85,161,375,295975
200,396,2,2,50,2,5,4101,4824,60,116,161,375,407812
300,594,3,4,50,2,5,3340,3909,35,91,152,376,386554
300,594,3,4,50,2,5,5592,6701,60,122,152,376,523438
400,792,4,6,50,2,5,6639,7874,35,75,145,377,529829
400,792,4,6,50,2,5,11111,13499,60,104,145,377,705162
200,396,2,2,50,2,5,1945,2500,35,81,163,378,293413
200,396,2,2,50,2,5,3405,4286,60,112,163,378,416556
300,594,3,4,50,2,5,2199,2633,35,74,139,379,281925
300,594,3,4,50,2,5,3842,4513,60,100,139,379,400027
400,792,4,6,50,2,5,3675,4165,35,80,146,380,376299
400,792,4,6,50,2,5,6103,7141,60,109,146,380,492662
200,396,2,2,50,2,5,2378,2641,35,84,155,381,316327
200,396,2,2,50,2,5,3930,4528,60,109,155,381,408958
300,594,3,4,50,2,5,5091,6535,35,76,156,382,447385
300,594,3,4,50,2,5,9169,11203,60,108,156,382,636048
400,792,4,6,50,2,5,7243,8390,35,87,148,383,515469
400,792,4,6,50,2,5,12200,14382,60,109,148,383,735733
200,396,2,2,50,2,5,2323,2713,35,64,135,384,301088
200,396,2,2,50,2,5,3941,4650,60,91,135,384,399928
300,594,3,4,50,2,5,5619,6878,35,76,143,385,436504
300,594,3,4,50,2,5,9942,11791,60,103,143,385,638050
400,792,4,6,50,2,5,4206,4754,35,94,160,386,427800
400,792,4,6,50,2,5,6969,8150,60,119,160,386,545878
200,396,2,2,50,2,5,2434,3042,35,80,131,387,304780
200,396,2,2,50,2,5,4225,5215,60,101,131,387,436426
300,594,3,4,50,2,5,6738,8151,35,68,132,388,521296
300,594,3,4,50,2,5,11644,13973,60,95,132,388,787660
400,792,4,6,50,2,5,9834,11941,35,74,152,389,762025
400,792,4,6,50,2,5,16900,20471,60,106,152,389,1199661
200,396,2,2,50,2,5,2601,3183,35,75,135,390,315124
200,396,2,2,50,2,5,4463,5457,60,101,135,390,401881
300,594,3,4,50,2,5,4250,5181,35,79,144,391,428485
300,594,3,4,50,2,5,7259,8882,60,104,144,391,610155
400,792,4,6,50,2,5,5712,6843,35,88,146,392,588002
400,792,4,6,50,2,5,9534,11730,60,109,146,392,801868
200,396,2,2,50,2,5,2348,2729,35,76,141,393,305354
200,396,2,2,50,2,5,3992,4678,60,105,141,393,375176
300,594,3,4,50,2,5,4647,5418,35,62,133,394,416344
300,594,3,4,50,2,5,7665,9289,60,90,133,394,573999
400,792,4,6,50,2,5,8027,9746,35,87,157,395,625544
400,792,4,6,50,2,5,13677,16708,60,111,157,395,911903
200,396,2,2,50,2,5,1901,2148,35,96,165,396,271190
200,396,2,2,50,2,5,3260,3682,60,131,165,396,351312
300,594,3,4,50,2,5,3202,3761,35,80,137,397,369764
300,594,3,4,50,2,5,5449,6448,60,103,137,397,524475
400,792,4,6,50,2,5,5232,6283,35,75,125,398,503201
400,792,4,6,50,2,5,9105,10770,60,95,125,398,675694
200,396,2,2,50,2,5,2969,3755,35,85,153,399,367056
200,396,2,2,50,2,5,5123,6437,60,110,153,399,486954
300,594,3,4,50,2,5,4149,5226,35,82,155,400,347629
300,594,3,4,50,2,5,7308,8958,60,110,155,400,462264
400,792,4,6,50,2,5,6926,8574,35,82,163,401,576925
400,792,4,6,50,2,5,11975,14698,60,116,163,401,792597
200,396,2,2,50,2,5,2370,3006,35,85,158,402,290997
200,396,2,2,50,2,5,4220,5153,60,113,158,402,394562
300,594,3,4,50,2,5,4629,5537,35,88,162,403,415326
300,594,3,4,50,2,5,7995,9493,60,120,162,403,573109
400,792,4,6,50,2,5,5545,6410,35,89,146,404,538343
400,792,4,6,50,2,5,9283,10988,60,113,146,404,713816
200,396,2,2,50,2,5,2483,3095,35,79,142,405,306132
200,396,2,2,50,2,5,4375,5305,60,106,142,405,455947
300,594,3,4,50,2,5,2180,2417,35,78,156,406,341823
300,594,3,4,50,2,5,3486,4144,60,104,156,406,414940
400,792,4,6,50,2,5,6527,8102,35,88,154,407,564369
400,792,4,6,50,2,5,11164,13889,60,112,154,407,821441
200,396,2,2,50,2,5,1778,2022,35,79,143,408,250172
200,396,2,2,50,2,5,2986,3466,60,106,143,408,323652
300,594,3,4,50,2,5,3709,4279,35,98,167,409,381407
300,594,3,4,50,2,5,6082,7336,60,125,167,409,486692
400,792,4,6,50,2,5,7069,8433,35,91,145,410,448928
400,792,4,6,50,2,5,11867,14456,60,117,145,410,605724
200,396,2,2,50,2,5,3072,3623,35,97,149,411,365174
200,396,2,2,50,2,5,5068,6210,60,122,149,411,460081
300,594,3,4,50,2,5,4457,5208,35,79,155,412,330936
300,594,3,4,50,2,5,7862,8929,60,110,155,412,435305
400,792,4,6,50,2,5,5103,5978,35,98,143,413,478632
400,792,4,6,50,2,5,8679,10248,60,120,143,413,654244
200,396,2,2,50,2,5,3021,3820,35,102,172,414,394791
200,396,2,2,50,2,5,5241,6549,60,130,172,414,538894
300,594,3,4,50,2,5,5513,6560,35,78,150,415,445653
300,594,3,4,50,2,5,9271,11246,60,104,150,415,604820
400,792,4,6,50,2,5,3900,4619,35,88,146,416,423076
400,792,4,6,50,2,5,6518,7918,60,109,146,416,549522
200,396,2,2,50,2,5,1622,1969,35,82,153,417,242557
200,396,2,2,50,2,5,2871,3376,60,114,153,417,320512
300,594,3,4,50,2,5,4741,5808,35,62,142,418,361419
300,594,3,4,50,2,5,8053,9956,60,92,142,418,499039
400,792,4,6,50,2,5,4946,6089,35,83,135,419,447017
400,792,4,6,50,2,5,8534,10439,60,106,135,419,646975
200,396,2,2,50,2,5,2642,3134,35,79,129,420,275379
200,396,2,2,50,2,5,4431,5373,60,98,129,420,399744
300,594,3,4,50,2,5,4054,4696,35,91,152,421,396292
300,594,3,4,50,2,5,6796,8051,60,117,152,421,520812
400,792,4,6,50,2,5,7190,8025,35,81,141,422,703023
400,792,4,6,50,2,5,11671,13757,60,104,141,422,930047
200,396,2,2,50,2,5,3228,3939,35,81,133,423,350557
200,396,2,2,50,2,5,5471,6752,60,103,133,423,488374
300,594,3,4,50,2,5,4326,5030,35,88,153,424,454153
300,594,3,4,50,2,5,7189,8623,60,117,153,424,591385
400,792,4,6,50,2,5,4499,4965,35,92,142,425,436803
400,792,4,6,50,2,5,7481,8512,60,114,142,425,542163
200,396,2,2,50,2,5,2989,3474,35,81,143,426,344765
200,396,2,2,50,2,5,4999,5956,60,108,143,426,462623
300,594,3,4,50,2,5,2924,3660,35,97,150,427,371457
300,594,3,4,50,2,5,5232,6274,60,119,150,427,533495
400,792,4,6,50,2,5,5447,6532,35,74,150,428,402123
400,792,4,6,50,2,5,9368,11198,60,101,150,428,536942
200,396,2,2,50,2,5,3504,3966,35,99,161,429,408662
200,396,2,2,50,2,5,5858,6799,60,122,161,429,522558
300,594,3,4,50,2,5,5697,7394,35,97,158,430,466298
300,594,3,4,50,2,5,10178,12676,60,120,158,430,668739
400,792,4,6,50,2,5,5356,6146,35,88,162,431,524361
400,792,4,6,50,2,5,8648,10537,60,115,162,431,658856
200,396,2,2,50,2,5,3221,3778,35,85,148,432,381758
200,396,2,2,50,2,5,5457,6476,60,109,148,432,520922
300,594,3,4,50,2,5,4712,5723,35,101,158,433,495980
300,594,3,4,50,2,5,8070,9811,60,124,158,433,660824
400,792,4,6,50,2,5,3309,3810,35,99,170,434,390496
400,792,4,6,50,2,5,5647,6532,60,128,170,434,511054
200,396,2,2,50,2,5,2742,3096,35,83,130,435,305604
200,396,2,2,50,2,5,4472,5307,60,104,130,435,397571
300,594,3,4,50,2,5,2434,2913,35,101,155,436,352574
300,594,3,4,50,2,5,4159,4994,60,123,155,436,449119
400,792,4,6,50,2,5,7519,9462,35,89,147,437,619262
400,792,4,6,50,2,5,12882,16220,60,114,147,437,903904
200,396,2,2,50,2,5,2732,3118,35,75,139,438,324722
200,396,2,2,50,2,5,4471,5345,60,98,139,438,444689
300,594,3,4,50,2,5,5369,6108,35,84,145,439,363852
300,594,3,4,50,2,5,8469,10471,60,107,145,439,452431
400,792,4,6,50,2,5,7069,8185,35,86,149,440,647789
400,792,4,6,50,2,5,11494,14032,60,110,149,440,830467
200,396,2,2,50,2,5,3592,4218,35,87,149,441,422898
200,396,2,2,50,2,5,6094,7230,60,113,149,441,585195
300,594,3,4,50,2,5,2135,2366,35,79,153,442,290114
300,594,3,4,50,2,5,3523,4056,60,108,153,442,360688
400,792,4,6,50,2,5,6791,8042,35,80,138,443,632128
400,792,4,6,50,2,5,11491,13786,60,99,138,443,842659
